index,sentiment,cum_sentiment
821.0,0.63265306122448983,31.0
822.0,0.65853658536585369,54.0
823.0,0.68224299065420557,73.0
824.0,0.2975206611570248,36.0
825.0,0.56338028169014087,40.0
826.0,0.85483870967741937,53.0
827.0,0.6619718309859155,47.0
828.0,1.25,130.0
829.0,0.88461538461538458,46.0
830.0,0.46969696969696972,31.0
831.0,0.59322033898305082,35.0
832.0,1.1544117647058822,157.0
833.0,0.42335766423357662,58.0
834.0,0.80000000000000004,60.0
835.0,0.5,4.0
836.0,0.7567567567567568,56.0
837.0,0.67213114754098358,41.0
838.0,1.0701754385964912,61.0
839.0,-0.27302631578947367,-83.0
840.0,0.6470588235294118,11.0
841.0,-0.46052631578947367,-35.0
842.0,1.0384615384615385,27.0
843.0,1.15625,111.0
844.0,0.90000000000000002,9.0
845.0,1.3225806451612903,41.0
846.0,0.109375,14.0
847.0,0.045454545454545456,3.0
848.0,0.53465346534653468,54.0
849.0,0.68571428571428572,48.0
850.0,0.96721311475409832,59.0
851.0,0.041666666666666664,3.0
852.0,0.31578947368421051,18.0
853.0,-1.4248366013071896,-218.0
854.0,1.2435897435897436,97.0
855.0,1.0526315789473684,40.0
856.0,-0.42105263157894735,-16.0
857.0,1.1515151515151516,38.0
858.0,0.45652173913043476,42.0
859.0,1.0,101.0
860.0,1.4666666666666666,44.0
861.0,0.45945945945945948,17.0
862.0,1.1111111111111112,70.0
863.0,0.52727272727272723,29.0
864.0,0.74390243902439024,61.0
865.0,0.53846153846153844,7.0
866.0,0.20895522388059701,14.0
867.0,1.1046511627906976,95.0
868.0,2.0178571428571428,113.0
869.0,0.5625,45.0
870.0,0.70588235294117652,12.0
871.0,0.22222222222222221,12.0
872.0,0.38297872340425532,36.0
873.0,0.94117647058823528,48.0
874.0,0.43925233644859812,47.0
875.0,0.60869565217391308,14.0
876.0,1.1499999999999999,23.0
877.0,0.30434782608695654,7.0
878.0,1.1666666666666667,91.0
879.0,0.68421052631578949,52.0
880.0,0.54000000000000004,27.0
881.0,0.9925373134328358,133.0
882.0,1.3333333333333333,12.0
883.0,1.1000000000000001,22.0
884.0,1.4285714285714286,70.0
885.0,0.076923076923076927,5.0
886.0,-0.64615384615384619,-42.0
887.0,0.125,6.0
888.0,0.68867924528301883,73.0
889.0,0.66666666666666663,44.0
890.0,0.91489361702127658,86.0
891.0,0.043749999999999997,7.0
892.0,-0.44303797468354428,-35.0
893.0,-0.22826086956521738,-21.0
894.0,0.14975845410628019,31.0
895.0,0.039215686274509803,2.0
896.0,-0.13636363636363635,-18.0
897.0,0.66666666666666663,30.0
898.0,-0.22727272727272727,-5.0
899.0,1.4626865671641791,98.0
900.0,1.5625,25.0
901.0,0.7931034482758621,46.0
902.0,0.17241379310344829,5.0
903.0,1.0,15.0
904.0,0.18181818181818182,4.0
905.0,1.3103448275862069,38.0
906.0,0.87179487179487181,34.0
907.0,0.41025641025641024,16.0
908.0,0.58823529411764708,20.0
909.0,0.85185185185185186,46.0
910.0,0.52500000000000002,21.0
911.0,0.1076923076923077,7.0
912.0,0.10714285714285714,6.0
913.0,0.80000000000000004,56.0
914.0,1.1041666666666667,53.0
915.0,0.4925373134328358,33.0
916.0,1.1639344262295082,71.0
917.0,1.2962962962962963,35.0
918.0,-0.99367088607594933,-157.0
919.0,0.30769230769230771,8.0
920.0,1.1379310344827587,33.0
921.0,1.0454545454545454,23.0
922.0,-0.27906976744186046,-36.0
923.0,-0.11363636363636363,-5.0
924.0,1.5347222222222223,221.0
925.0,0.68965517241379315,80.0
926.0,0.021739130434782608,1.0
927.0,0.61538461538461542,8.0
928.0,0.75,9.0
929.0,0.7321428571428571,41.0
930.0,0.63513513513513509,47.0
931.0,-1.1232876712328768,-164.0
932.0,1.7173913043478262,79.0
933.0,1.0161290322580645,63.0
934.0,0.53982300884955747,61.0
935.0,0.8571428571428571,30.0
936.0,1.5333333333333334,23.0
937.0,0.86075949367088611,68.0
938.0,0.038834951456310676,4.0
939.0,1.390625,89.0
940.0,-0.30232558139534882,-26.0
941.0,1.4705882352941178,100.0
942.0,0.97222222222222221,35.0
943.0,-0.46666666666666667,-21.0
944.0,0.025423728813559324,3.0
945.0,-0.19047619047619047,-4.0
946.0,1.0,67.0
947.0,0.28947368421052633,11.0
948.0,0.73983739837398377,91.0
949.0,2.0,12.0
950.0,1.1499999999999999,69.0
951.0,0.070175438596491224,4.0
952.0,0.40999999999999998,41.0
953.0,1.2272727272727273,27.0
954.0,0.5714285714285714,4.0
955.0,1.1666666666666667,7.0
956.0,0.26315789473684209,15.0
957.0,1.1444444444444444,103.0
958.0,0.084745762711864403,5.0
959.0,0.33333333333333331,1.0
960.0,0.34246575342465752,25.0
961.0,0.045454545454545456,2.0
962.0,0.32876712328767121,24.0
963.0,0.61702127659574468,29.0
964.0,1.0149253731343284,68.0
965.0,1.1842105263157894,45.0
966.0,0.53409090909090906,47.0
967.0,-0.85106382978723405,-40.0
968.0,0.6875,11.0
969.0,-0.23140495867768596,-28.0
970.0,1.3008849557522124,147.0
971.0,-0.44262295081967212,-27.0
972.0,1.323943661971831,94.0
973.0,1.0,23.0
974.0,1.5714285714285714,22.0
975.0,0.64406779661016944,38.0
976.0,1.3488372093023255,58.0
977.0,1.2608695652173914,58.0
978.0,-0.11538461538461539,-3.0
979.0,0.18181818181818182,16.0
980.0,1.4545454545454546,16.0
981.0,0.32857142857142857,23.0
982.0,0.3125,20.0
983.0,0.52000000000000002,13.0
984.0,0.87735849056603776,93.0
985.0,0.6470588235294118,44.0
986.0,0.60465116279069764,52.0
987.0,0.5,25.0
988.0,0.640625,41.0
989.0,-0.024691358024691357,-2.0
990.0,0.57352941176470584,39.0
991.0,0.55882352941176472,19.0
992.0,1.0222222222222221,46.0
993.0,0.1875,6.0
994.0,0.95238095238095233,20.0
995.0,0.4375,21.0
996.0,1.3999999999999999,35.0
997.0,0.42222222222222222,19.0
998.0,0.40000000000000002,12.0
999.0,-0.72477064220183485,-79.0
1000.0,0.76190476190476186,32.0
1001.0,-0.25490196078431371,-13.0
1002.0,-0.34042553191489361,-16.0
1003.0,0.020408163265306121,1.0
1004.0,0.63235294117647056,43.0
1005.0,1.0923076923076922,71.0
1006.0,0.96296296296296291,52.0
1007.0,1.1358024691358024,92.0
1008.0,0.21153846153846154,11.0
1009.0,1.7222222222222223,62.0
1010.0,1.0833333333333333,13.0
1011.0,0.21428571428571427,6.0
1012.0,-0.17105263157894737,-13.0
1013.0,0.29113924050632911,23.0
1014.0,0.11764705882352941,8.0
1015.0,0.46774193548387094,29.0
1016.0,0.5178571428571429,29.0
1017.0,0.93506493506493504,72.0
1018.0,0.80672268907563027,96.0
1019.0,0.75609756097560976,31.0
1020.0,-0.20588235294117646,-35.0
1021.0,0.54285714285714282,38.0
1022.0,1.1153846153846154,58.0
1023.0,0.22222222222222221,6.0
1024.0,-0.66949152542372881,-79.0
1025.0,0.48717948717948717,19.0
1026.0,1.3793103448275863,80.0
1027.0,0.80327868852459017,49.0
1028.0,0.22222222222222221,16.0
1029.0,1.1666666666666667,14.0
1030.0,-0.16666666666666666,-7.0
1031.0,0.38461538461538464,10.0
1032.0,0.40000000000000002,36.0
1033.0,0.22950819672131148,14.0
1034.0,0.73809523809523814,31.0
1035.0,0.36559139784946237,34.0
1036.0,0.90000000000000002,36.0
1037.0,0.24390243902439024,10.0
1038.0,1.0425531914893618,49.0
1039.0,-0.037735849056603772,-2.0
1040.0,0.38461538461538464,20.0
1041.0,1.6615384615384616,108.0
1042.0,0.71186440677966101,42.0
1043.0,0.36842105263157893,14.0
1044.0,0.34146341463414637,28.0
1045.0,1.046875,67.0
1046.0,1.5454545454545454,17.0
1047.0,-0.1743119266055046,-19.0
1048.0,0.49122807017543857,28.0
1049.0,-0.083333333333333329,-3.0
1050.0,-0.10227272727272728,-9.0
1051.0,0.55882352941176472,19.0
1052.0,-0.89090909090909087,-49.0
1053.0,0.43243243243243246,16.0
1054.0,0.21276595744680851,10.0
1055.0,0.54782608695652169,63.0
1056.0,1.0476190476190477,22.0
1057.0,0.33333333333333331,13.0
1058.0,0.58208955223880599,39.0
1059.0,0.70886075949367089,56.0
1060.0,-0.375,-33.0
1061.0,0.51111111111111107,23.0
1062.0,-0.029411764705882353,-1.0
1063.0,1.2857142857142858,27.0
1064.0,1.325,53.0
1065.0,0.7558139534883721,65.0
1066.0,-0.66666666666666663,-18.0
1067.0,-0.96969696969696972,-32.0
1068.0,1.4761904761904763,31.0
1069.0,1.5064935064935066,116.0
1070.0,0.5757575757575758,57.0
1071.0,0.25,6.0
1072.0,0.69999999999999996,7.0
1073.0,1.0,15.0
1074.0,1.037037037037037,56.0
1075.0,-0.52747252747252749,-48.0
1076.0,-0.25,-7.0
1077.0,0.24096385542168675,20.0
1078.0,-0.26829268292682928,-11.0
1079.0,0.82089552238805974,55.0
1080.0,0.34328358208955223,23.0
1081.0,1.1538461538461537,60.0
1082.0,1.34375,43.0
1083.0,0.48780487804878048,40.0
1084.0,-0.17647058823529413,-6.0
1085.0,1.4347826086956521,33.0
1086.0,0.16666666666666666,5.0
1087.0,0.1981981981981982,22.0
1088.0,1.0476190476190477,44.0
1089.0,1.3055555555555556,47.0
1090.0,0.69696969696969702,46.0
1091.0,0.83333333333333337,5.0
1092.0,-0.043478260869565216,-1.0
1093.0,0.85185185185185186,23.0
1094.0,1.5666666666666667,94.0
1095.0,1.1730769230769231,61.0
1096.0,0.84375,27.0
1097.0,0.0,0.0
1098.0,1.2,78.0
1099.0,0.16216216216216217,12.0
1100.0,0.36666666666666664,33.0
1101.0,-0.94230769230769229,-98.0
1102.0,-0.31818181818181818,-7.0
1103.0,0.453125,29.0
1104.0,0.44086021505376344,41.0
1105.0,-2.0,-10.0
1106.0,0.027397260273972601,2.0
1107.0,0.87755102040816324,43.0
1108.0,0.63235294117647056,43.0
1109.0,-0.13513513513513514,-10.0
1110.0,-0.11926605504587157,-13.0
1111.0,0.5490196078431373,28.0
1112.0,0.047619047619047616,3.0
1113.0,0.38775510204081631,38.0
1114.0,1.6666666666666667,15.0
1115.0,0.64646464646464652,64.0
1116.0,-0.4642857142857143,-13.0
1117.0,0.98461538461538467,64.0
1118.0,1.4090909090909092,31.0
1119.0,0.56338028169014087,40.0
1120.0,0.92307692307692313,24.0
1121.0,0.79824561403508776,91.0
1122.0,-0.38400000000000001,-48.0
1123.0,0.74137931034482762,43.0
1124.0,0.9042553191489362,85.0
1125.0,0.31578947368421051,12.0
1126.0,-0.16071428571428573,-9.0
1127.0,0.22641509433962265,12.0
1128.0,1.2452830188679245,66.0
1129.0,0.3352941176470588,57.0
1130.0,1.4647887323943662,104.0
1131.0,0.0,0.0
1132.0,0.71212121212121215,47.0
1133.0,0.80487804878048785,33.0
1134.0,0.0,0.0
1135.0,0.6470588235294118,44.0
1136.0,0.65625,21.0
1137.0,-1.1216216216216217,-83.0
1138.0,-0.4098360655737705,-25.0
1139.0,1.3378378378378379,99.0
1140.0,1.1710526315789473,89.0
1141.0,-0.27450980392156865,-28.0
1142.0,-0.2073170731707317,-17.0
1143.0,0.59090909090909094,13.0
1144.0,0.94791666666666663,91.0
1145.0,-0.73750000000000004,-59.0
1146.0,-0.38235294117647056,-26.0
1147.0,-0.496,-62.0
1148.0,-0.50724637681159424,-35.0
1149.0,0.87012987012987009,67.0
1150.0,0.8529411764705882,87.0
1151.0,-0.8351648351648352,-76.0
1152.0,-0.22857142857142856,-16.0
1153.0,0.96153846153846156,25.0
1154.0,1.5609756097560976,64.0
1155.0,0.14285714285714285,10.0
1156.0,0.25609756097560976,21.0
1157.0,1.5,90.0
1158.0,-0.53703703703703709,-58.0
1159.0,0.875,56.0
1160.0,0.93333333333333335,42.0
1161.0,0.0,0.0
1162.0,0.21052631578947367,4.0
1163.0,1.180327868852459,72.0
1164.0,0.25242718446601942,26.0
1165.0,1.3125,84.0
1166.0,0.16666666666666666,7.0
1167.0,-0.11940298507462686,-8.0
1168.0,-0.35135135135135137,-39.0
1169.0,0.014705882352941176,1.0
1170.0,-0.19148936170212766,-18.0
1171.0,0.94444444444444442,34.0
1172.0,-0.13392857142857142,-15.0
1173.0,1.411764705882353,24.0
1174.0,1.5227272727272727,67.0
1175.0,1.25,100.0
1176.0,0.70370370370370372,19.0
1177.0,0.32258064516129031,10.0
1178.0,0.45283018867924529,24.0
1179.0,0.61386138613861385,62.0
1180.0,0.95652173913043481,22.0
1181.0,-0.12,-3.0
1182.0,0.74576271186440679,44.0
1183.0,1.0384615384615385,27.0
1184.0,1.5116279069767442,65.0
1185.0,-0.359375,-23.0
1186.0,1.8636363636363635,41.0
1187.0,0.32075471698113206,17.0
1188.0,0.63414634146341464,26.0
1189.0,0.52000000000000002,26.0
1190.0,0.82926829268292679,34.0
1191.0,1.7894736842105263,34.0
1192.0,-0.11475409836065574,-7.0
1193.0,1.6376811594202898,113.0
1194.0,0.66129032258064513,41.0
1195.0,0.015151515151515152,1.0
1196.0,1.7,17.0
1197.0,0.45454545454545453,5.0
1198.0,-0.42465753424657532,-31.0
1199.0,0.40740740740740738,44.0
1200.0,0.23529411764705882,8.0
1201.0,-0.051948051948051951,-4.0
1202.0,0.55462184873949583,66.0
1203.0,0.75324675324675328,58.0
1204.0,-0.13793103448275862,-12.0
1205.0,0.081967213114754092,5.0
1206.0,1.4655172413793103,85.0
1207.0,0.40740740740740738,33.0
1208.0,1.4545454545454546,32.0
1209.0,0.62686567164179108,42.0
1210.0,0.7142857142857143,45.0
1211.0,1.0823529411764705,92.0
1212.0,1.4318181818181819,63.0
1213.0,2.0,34.0
1214.0,0.7142857142857143,5.0
1215.0,0.40000000000000002,4.0
1216.0,-0.8125,-13.0
1217.0,0.9285714285714286,26.0
1218.0,1.1538461538461537,60.0
1219.0,-0.20000000000000001,-7.0
1220.0,0.80769230769230771,21.0
1221.0,-0.15277777777777779,-11.0
1222.0,0.26666666666666666,8.0
1223.0,0.11538461538461539,3.0
1224.0,1.1923076923076923,93.0
1225.0,0.81818181818181823,18.0
1226.0,0.59803921568627449,61.0
1227.0,0.20000000000000001,5.0
1228.0,1.064516129032258,33.0
1229.0,0.99224806201550386,128.0
1230.0,0.88235294117647056,15.0
1231.0,0.90697674418604646,39.0
1232.0,2.5833333333333335,31.0
1233.0,0.27586206896551724,8.0
1234.0,0.025000000000000001,2.0
1235.0,1.2,120.0
1236.0,0.66666666666666663,40.0
1237.0,0.71739130434782605,33.0
1238.0,1.0,14.0
1239.0,-0.25641025641025639,-20.0
1240.0,1.0657894736842106,81.0
1241.0,0.25,2.0
1242.0,0.9285714285714286,26.0
1243.0,-0.20000000000000001,-2.0
1244.0,2.0,6.0
1245.0,-0.011627906976744186,-1.0
1246.0,0.69318181818181823,61.0
1247.0,0.19642857142857142,11.0
1248.0,-0.80555555555555558,-29.0
1249.0,0.7466666666666667,56.0
1250.0,1.1904761904761905,25.0
1251.0,0.54761904761904767,23.0
1252.0,-0.82075471698113212,-87.0
1253.0,1.0606060606060606,35.0
1254.0,0.68000000000000005,34.0
1255.0,1.930232558139535,83.0
1256.0,-0.72826086956521741,-67.0
1257.0,-0.78082191780821919,-57.0
1258.0,0.26315789473684209,5.0
1259.0,0.48809523809523808,41.0
1260.0,0.67045454545454541,59.0
1261.0,0.96470588235294119,82.0
1262.0,-0.70967741935483875,-44.0
1263.0,0.8928571428571429,50.0
1264.0,0.82978723404255317,39.0
1265.0,1.5681818181818181,69.0
1266.0,0.66477272727272729,117.0
1267.0,-0.53333333333333333,-48.0
1268.0,-0.16049382716049382,-13.0
1269.0,1.5714285714285714,22.0
1270.0,-0.12987012987012986,-10.0
1271.0,0.59999999999999998,54.0
1272.0,0.28125,9.0
1273.0,0.065217391304347824,6.0
1274.0,-0.28723404255319152,-27.0
1275.0,-0.048387096774193547,-3.0
1276.0,-0.37209302325581395,-48.0
1277.0,1.3157894736842106,50.0
1278.0,0.9887640449438202,88.0
1279.0,1.3943661971830985,99.0
1280.0,0.83999999999999997,42.0
1281.0,-0.24705882352941178,-21.0
1282.0,1.558139534883721,67.0
1283.0,0.38636363636363635,51.0
1284.0,0.53846153846153844,21.0
1285.0,1.0714285714285714,45.0
1286.0,-0.3247863247863248,-38.0
1287.0,0.26041666666666669,25.0
1288.0,0.28000000000000003,7.0
1289.0,0.75384615384615383,49.0
1290.0,0.21951219512195122,9.0
1291.0,0.14285714285714285,5.0
1292.0,0.30097087378640774,31.0
1293.0,1.1538461538461537,30.0
1294.0,1.2131147540983607,74.0
1295.0,-0.69999999999999996,-21.0
1296.0,0.9285714285714286,39.0
1297.0,0.92307692307692313,60.0
1298.0,0.77142857142857146,54.0
1299.0,0.84615384615384615,33.0
1300.0,0.63218390804597702,55.0
1301.0,0.13333333333333333,2.0
1302.0,0.51219512195121952,21.0
1303.0,0.65517241379310343,19.0
1304.0,2.0,108.0
1305.0,-0.25925925925925924,-7.0
1306.0,0.95945945945945943,71.0
1307.0,0.45454545454545453,20.0
1308.0,0.94736842105263153,36.0
1309.0,-0.69090909090909092,-38.0
1310.0,0.80701754385964908,46.0
1311.0,-0.1111111111111111,-2.0
1312.0,0.45454545454545453,10.0
1313.0,0.11475409836065574,7.0
1314.0,1.2931034482758621,75.0
1315.0,0.85245901639344257,52.0
1316.0,0.60256410256410253,47.0
1317.0,1.6363636363636365,18.0
1318.0,0.17910447761194029,12.0
1319.0,-0.34027777777777779,-49.0
1320.0,0.043478260869565216,3.0
1321.0,-0.68292682926829273,-56.0
1322.0,0.65909090909090906,29.0
1323.0,0.87804878048780488,108.0
1324.0,1.0747663551401869,115.0
1325.0,0.80645161290322576,25.0
1326.0,1.1917808219178083,87.0
1327.0,1.1842105263157894,90.0
1328.0,0.090909090909090912,2.0
1329.0,-0.046511627906976744,-4.0
1330.0,2.0,22.0
1331.0,0.24528301886792453,13.0
1332.0,0.97560975609756095,80.0
1333.0,-0.70731707317073167,-29.0
1334.0,0.34999999999999998,7.0
1335.0,1.5733333333333333,118.0
1336.0,0.22857142857142856,8.0
1337.0,1.4705882352941178,25.0
1338.0,1.0952380952380953,92.0
1339.0,1.6666666666666667,40.0
1340.0,0.7021276595744681,33.0
1341.0,1.0952380952380953,23.0
1342.0,1.6210526315789473,154.0
1343.0,-0.31578947368421051,-24.0
1344.0,0.37735849056603776,40.0
1345.0,0.76923076923076927,50.0
1346.0,1.0512820512820513,123.0
1347.0,0.828125,53.0
1348.0,0.021582733812949641,3.0
1349.0,0.70930232558139539,61.0
1350.0,0.88111888111888115,126.0
1351.0,0.58947368421052626,56.0
1352.0,0.72972972972972971,54.0
1353.0,1.1111111111111112,30.0
1354.0,0.27927927927927926,31.0
1355.0,-0.27472527472527475,-25.0
1356.0,1.3137254901960784,67.0
1357.0,-0.45180722891566266,-75.0
1358.0,-0.096774193548387094,-6.0
1359.0,1.1818181818181819,104.0
1360.0,-0.067796610169491525,-8.0
1361.0,-0.23076923076923078,-6.0
1362.0,-0.33333333333333331,-7.0
1363.0,-0.024793388429752067,-3.0
1364.0,0.38571428571428573,27.0
1365.0,0.68421052631578949,26.0
1366.0,0.29347826086956524,27.0
1367.0,-0.23999999999999999,-6.0
1368.0,1.2222222222222223,55.0
1369.0,0.0,0.0
1370.0,0.073684210526315783,7.0
1371.0,0.68831168831168832,53.0
1372.0,1.7058823529411764,29.0
1373.0,0.88888888888888884,16.0
1374.0,-0.29999999999999999,-9.0
1375.0,0.07874015748031496,10.0
1376.0,1.1134020618556701,108.0
1377.0,0.46153846153846156,12.0
1378.0,1.0363636363636364,114.0
1379.0,0.61956521739130432,57.0
1380.0,0.18269230769230768,19.0
1381.0,0.66666666666666663,48.0
1382.0,1.7,17.0
1383.0,1.0,14.0
1384.0,1.1304347826086956,52.0
1385.0,0.29069767441860467,25.0
1386.0,0.21875,7.0
1387.0,0.88,22.0
1388.0,1.2666666666666666,19.0
1389.0,0.33333333333333331,7.0
1390.0,0.051094890510948905,7.0
1391.0,0.13978494623655913,13.0
1392.0,-0.64130434782608692,-59.0
1393.0,1.1398601398601398,163.0
1394.0,0.39795918367346939,39.0
1395.0,-0.4838709677419355,-60.0
1396.0,0.84999999999999998,34.0
1397.0,0.88888888888888884,16.0
1398.0,0.8125,13.0
1399.0,0.90625,58.0
1400.0,-0.16666666666666666,-11.0
1401.0,0.72448979591836737,71.0
1402.0,0.140625,9.0
1403.0,0.875,28.0
1404.0,1.1411764705882352,97.0
1405.0,0.97619047619047616,82.0
1406.0,0.28813559322033899,17.0
1407.0,0.15238095238095239,16.0
1408.0,-0.25675675675675674,-19.0
1409.0,0.49180327868852458,30.0
1410.0,-0.71739130434782605,-33.0
1411.0,0.625,25.0
1412.0,0.37804878048780488,31.0
1413.0,0.64444444444444449,58.0
1414.0,0.97872340425531912,46.0
1415.0,0.88157894736842102,67.0
1416.0,0.0,0.0
1417.0,0.74038461538461542,77.0
1418.0,1.0,37.0
1419.0,1.098901098901099,100.0
1420.0,-0.33333333333333331,-40.0
1421.0,1.5909090909090908,70.0
1422.0,0.36363636363636365,12.0
1423.0,1.1038961038961039,85.0
1424.0,1.1827956989247312,110.0
1425.0,0.54166666666666663,26.0
1426.0,1.05,21.0
1427.0,-0.17073170731707318,-7.0
1428.0,0.055555555555555552,3.0
1429.0,0.1111111111111111,1.0
1430.0,0.0625,3.0
1431.0,0.24242424242424243,16.0
1432.0,-0.45238095238095238,-19.0
1433.0,0.17391304347826086,4.0
1434.0,0.21739130434782608,20.0
1435.0,1.0943396226415094,58.0
1436.0,0.84905660377358494,45.0
1437.0,-0.026548672566371681,-3.0
1438.0,0.16129032258064516,5.0
1439.0,1.2555555555555555,113.0
1440.0,-0.24324324324324326,-18.0
1441.0,1.2394366197183098,88.0
1442.0,0.2967032967032967,27.0
1443.0,0.73469387755102045,36.0
1444.0,1.0857142857142856,38.0
1445.0,1.0434782608695652,24.0
1446.0,-0.125,-5.0
1447.0,0.78431372549019607,40.0
1448.0,1.0210526315789474,97.0
1449.0,1.2083333333333333,29.0
1450.0,-0.63398692810457513,-97.0
1451.0,2.2647058823529411,77.0
1452.0,0.3125,20.0
1453.0,-1.0163934426229508,-124.0
1454.0,0.62295081967213117,38.0
1455.0,0.044642857142857144,5.0
1456.0,0.75,6.0
1457.0,0.83606557377049184,51.0
1458.0,1.4807692307692308,77.0
1459.0,0.88235294117647056,45.0
1460.0,0.70491803278688525,43.0
1461.0,0.73333333333333328,33.0
1462.0,0.75757575757575757,50.0
1463.0,0.035714285714285712,1.0
1464.0,0.017241379310344827,1.0
1465.0,0.94736842105263153,36.0
1466.0,0.02564102564102564,1.0
1467.0,0.22727272727272727,5.0
1468.0,1.3999999999999999,112.0
1469.0,0.67010309278350511,65.0
1470.0,0.79411764705882348,54.0
1471.0,0.56521739130434778,39.0
1472.0,1.3217391304347825,152.0
1473.0,0.18421052631578946,7.0
1474.0,0.34615384615384615,18.0
1475.0,0.65573770491803274,40.0
1476.0,-0.17391304347826086,-16.0
1477.0,0.91666666666666663,55.0
1478.0,1.4095238095238096,148.0
1479.0,-0.77397260273972601,-113.0
1480.0,-0.37735849056603776,-20.0
1481.0,0.78350515463917525,76.0
1482.0,1.1951219512195121,98.0
1483.0,0.0,0.0
1484.0,1.8666666666666667,28.0
1485.0,0.36363636363636365,16.0
1486.0,0.52631578947368418,10.0
1487.0,-0.46153846153846156,-78.0
1488.0,1.1333333333333333,17.0
1489.0,0.36956521739130432,34.0
1490.0,0.91428571428571426,96.0
1491.0,0.375,30.0
1492.0,0.32407407407407407,35.0
1493.0,0.77777777777777779,7.0
1494.0,0.23999999999999999,24.0
1495.0,-0.33333333333333331,-29.0
1496.0,1.161764705882353,79.0
1497.0,0.16666666666666666,19.0
1498.0,0.88,22.0
1499.0,1.0294117647058822,70.0
1500.0,0.46666666666666667,42.0
1501.0,1.4375,115.0
1502.0,0.43902439024390244,36.0
1503.0,0.34666666666666668,26.0
1504.0,0.076923076923076927,3.0
1505.0,0.24271844660194175,50.0
1506.0,1.2926829268292683,53.0
1507.0,-0.55714285714285716,-39.0
1508.0,0.4563106796116505,47.0
1509.0,-0.13333333333333333,-4.0
1510.0,1.5,51.0
1511.0,1.2666666666666666,57.0
1512.0,0.26168224299065418,28.0
1513.0,0.09375,12.0
1514.0,0.73333333333333328,66.0
1515.0,0.072916666666666671,7.0
1516.0,0.62903225806451613,39.0
1517.0,-0.29473684210526313,-28.0
1518.0,0.30232558139534882,13.0
1519.0,-1.3913043478260869,-32.0
1520.0,0.31034482758620691,18.0
1521.0,0.265625,17.0
1522.0,0.8666666666666667,13.0
1523.0,1.0666666666666667,16.0
1524.0,0.063492063492063489,4.0
1525.0,0.79268292682926833,65.0
1526.0,0.91666666666666663,66.0
1527.0,-0.13636363636363635,-3.0
1528.0,-0.61290322580645162,-19.0
1529.0,0.95714285714285718,67.0
1530.0,1.3333333333333333,76.0
1531.0,0.73999999999999999,37.0
1532.0,-0.15555555555555556,-7.0
1533.0,0.29104477611940299,39.0
1534.0,-0.24285714285714285,-17.0
1535.0,1.1724137931034482,34.0
1536.0,-0.19642857142857142,-22.0
1537.0,-0.46590909090909088,-41.0
1538.0,1.5,9.0
1539.0,-0.73333333333333328,-33.0
1540.0,0.4838709677419355,45.0
1541.0,0.5,13.0
1542.0,0.90384615384615385,47.0
1543.0,-0.084745762711864403,-5.0
1544.0,1.2894736842105263,49.0
1545.0,2.0,12.0
1546.0,1.1785714285714286,33.0
1547.0,0.79207920792079212,80.0
1548.0,1.263157894736842,24.0
1549.0,1.4166666666666667,17.0
1550.0,1.7647058823529411,30.0
1551.0,0.29411764705882354,10.0
1552.0,-0.12676056338028169,-9.0
1553.0,0.052631578947368418,5.0
1554.0,0.22033898305084745,13.0
1555.0,1.4761904761904763,31.0
1556.0,-0.068965517241379309,-2.0
1557.0,1.25,50.0
1558.0,1.1904761904761905,25.0
1559.0,0.47252747252747251,43.0
1560.0,0.31746031746031744,20.0
1561.0,0.051724137931034482,3.0
1562.0,0.26470588235294118,18.0
1563.0,0.76190476190476186,16.0
1564.0,0.72222222222222221,26.0
1565.0,0.85135135135135132,63.0
1566.0,-1.2677165354330708,-161.0
1567.0,0.2537313432835821,17.0
1568.0,0.72727272727272729,8.0
1569.0,0.19327731092436976,23.0
1570.0,0.66129032258064513,41.0
1571.0,0.069444444444444448,10.0
1572.0,0.14999999999999999,9.0
1573.0,1.4545454545454546,48.0
1574.0,-0.045454545454545456,-1.0
1575.0,-0.20689655172413793,-12.0
1576.0,1.0982142857142858,123.0
1577.0,1.3076923076923077,34.0
1578.0,0.75757575757575757,50.0
1579.0,0.97777777777777775,44.0
1580.0,-0.61111111111111116,-88.0
1581.0,0.21276595744680851,10.0
1582.0,-0.20000000000000001,-15.0
1583.0,0.29508196721311475,18.0
1584.0,1.1632653061224489,57.0
1585.0,-0.84615384615384615,-22.0
1586.0,-0.53424657534246578,-39.0
1587.0,0.6428571428571429,45.0
1588.0,0.47692307692307695,31.0
1589.0,1.3295454545454546,117.0
1590.0,1.0689655172413792,93.0
1591.0,0.20000000000000001,10.0
1592.0,0.2391304347826087,11.0
1593.0,0.5357142857142857,15.0
1594.0,0.80392156862745101,41.0
1595.0,-0.010869565217391304,-1.0
1596.0,0.33333333333333331,24.0
1597.0,1.1555555555555554,104.0
1598.0,0.81052631578947365,77.0
1599.0,-0.31111111111111112,-14.0
1600.0,0.72857142857142854,51.0
1601.0,0.27272727272727271,21.0
1602.0,0.074626865671641784,5.0
1603.0,0.93846153846153846,61.0
1604.0,0.9285714285714286,39.0
1605.0,0.70370370370370372,19.0
1606.0,0.27536231884057971,19.0
1607.0,-0.20000000000000001,-9.0
1608.0,-0.19607843137254902,-10.0
1609.0,0.68965517241379315,40.0
1610.0,1.6363636363636365,18.0
1611.0,1.0,42.0
1612.0,1.8333333333333333,22.0
