index,tfidf_score
2081.0,198.07642829791791
48.0,830.80079789498973
300.0,155.38242045589914
1900.0,650.5169528040451
1554.0,406.25116504366434
1867.0,761.48776115327371
249.0,388.31135394376417
1919.0,746.38281202885742
486.0,779.88077677827891
1636.0,692.14335836233806
63.0,788.23224634120777
1471.0,324.06884901832785
1542.0,627.09473277570783
1103.0,590.64624894028736
2109.0,528.58453492119713
536.0,846.68299037217741
640.0,569.43966484905718
54.0,286.28085370815018
40.0,595.86444651104728
1318.0,931.4956276554517
2068.0,602.51027293320681
1297.0,809.80508114612189
1856.0,486.40472801051578
2086.0,615.51749460424935
1656.0,480.44596068686036
1263.0,686.16654051777732
724.0,518.41285420507324
1625.0,444.36917811119355
1326.0,455.69496508431087
1400.0,376.02458579388497
2087.0,808.90532189693351
1607.0,494.47542195051108
852.0,766.9053247504504
28.0,470.32578820053078
1268.0,863.93559207082615
449.0,310.10785145811724
259.0,771.33507050216917
1790.0,689.68729029055237
933.0,675.48903478037801
1722.0,375.99879382847598
1489.0,277.05410939105576
871.0,629.41506118399491
608.0,761.40712544213602
748.0,423.61800971075252
1005.0,626.48185834187223
804.0,605.09599990610116
576.0,760.62683654210355
1441.0,725.74588034973783
1999.0,319.00075812286235
1817.0,627.09648711874217
637.0,510.91984447793328
1265.0,754.75887178557014
2080.0,341.90464750729922
976.0,576.2993699337228
2101.0,927.67024207915006
1352.0,563.38607606996732
1440.0,606.94988851316202
606.0,439.06402938739637
1703.0,928.44606775342652
1943.0,373.34407275952793
899.0,371.58142071067419
415.0,371.83038727679013
340.0,184.77830619354157
1022.0,307.23725981550064
1935.0,831.01225402330647
1008.0,483.8541167006141
152.0,234.83885678219275
941.0,339.04429673066761
144.0,590.01563553213396
47.0,184.89792375184359
1233.0,459.7895316084165
377.0,568.28891965720436
171.0,215.63571415860372
83.0,452.59047472819282
179.0,689.13880894605768
988.0,583.5016808767341
39.0,701.78468962136731
1526.0,248.70436223487707
597.0,422.84657078125542
1616.0,641.27306942222708
109.0,470.99571185710266
633.0,815.26244395612775
1309.0,70.767467590280702
423.0,228.78957829872309
537.0,624.19116710442938
1014.0,1011.7994545916783
1598.0,349.06736914409106
592.0,858.11496775943078
1128.0,706.99022456236207
1771.0,1110.3697667104211
174.0,748.02461182809213
636.0,590.97055958557314
1794.0,805.46939850734748
153.0,609.80858200095167
401.0,351.35313168481474
1676.0,738.88738464242772
1316.0,624.6346145887286
1772.0,685.13696024128785
975.0,504.736541018298
1570.0,263.11304178839475
1356.0,155.5419147514298
50.0,258.09774242204526
751.0,201.85920276421572
792.0,417.75903025035018
581.0,666.3791776924478
154.0,376.16499006769124
915.0,292.95626055642799
1591.0,624.79165804460956
325.0,298.52409170102521
1643.0,265.32091622760612
1088.0,510.02714259338472
795.0,298.72254162551411
131.0,929.5900792378435
1808.0,344.08418312069625
498.0,425.81432405005381
1682.0,934.37784302823809
1572.0,201.28450485042836
1140.0,814.33472631014411
2013.0,231.37208770166984
1594.0,535.18557782305652
1740.0,898.54332037772792
909.0,673.82467304477541
1061.0,850.57571042537666
1741.0,656.27007684496846
1950.0,376.40526017844923
992.0,841.28218028158585
1483.0,762.96201788123528
1640.0,107.27848973420541
1013.0,383.1102079587626
905.0,208.75714115203652
1054.0,8.9660273736874583
89.0,919.05083577787479
1414.0,955.15866758629022
27.0,570.48538061393901
707.0,392.69944361020396
1608.0,662.68346691653653
741.0,242.9354292737986
266.0,415.22716157366636
736.0,623.2619308280656
901.0,447.74649030984602
1662.0,886.11378348204767
1164.0,276.45744545858531
1023.0,657.41961942369164
1224.0,657.55376165892062
1012.0,204.69152294842388
2.0,576.3465851586393
1422.0,716.30111649048399
997.0,650.35093903075574
86.0,453.8357220972664
1431.0,547.99390890848031
283.0,621.59934012711255
784.0,541.58144034228746
1028.0,759.28565631029494
611.0,669.7233180486885
1989.0,545.54576649788316
1212.0,177.32441369284118
815.0,766.42018939325942
607.0,499.73150864485916
563.0,349.28481752838735
945.0,677.25583943528306
222.0,685.77481340107852
1277.0,646.30046151106103
1082.0,857.87442214782618
1660.0,503.4379296492213
21.0,761.07220387699601
863.0,424.73877525676357
730.0,604.1861311498642
353.0,564.54756828208679
159.0,346.19335456493025
2076.0,963.05752066093339
1381.0,336.7025447133376
1271.0,495.74410980879657
312.0,833.47256177122961
1604.0,696.62554413576993
66.0,169.35841094675601
530.0,463.19798153534401
910.0,231.1240839239357
1963.0,433.07888408946303
459.0,604.22126027295417
1784.0,249.85900700379588
965.0,769.92705234300922
1748.0,343.69863853443644
1749.0,309.02644150228502
1285.0,548.80810194088713
17.0,683.11793535948777
1555.0,248.45044067864362
1003.0,570.84538909000071
88.0,189.43130948402884
2047.0,328.2479076491104
1145.0,287.93970491326826
126.0,405.42325484588667
493.0,296.80690477244019
1052.0,596.88229914613726
847.0,321.94758153801718
1848.0,270.5010542698883
1511.0,531.80953996392145
1637.0,485.34010527185148
31.0,144.46856481201308
0.0,306.71813844961002
143.0,396.64481902229267
2043.0,458.21927972506359
2108.0,574.50236967102705
1870.0,526.61025530680058
1709.0,137.13821413825121
1136.0,549.16612856400513
2103.0,1075.267788978289
1310.0,465.77387100012686
2052.0,643.95668150097367
1074.0,615.8352892662507
2092.0,692.69836221610115
2037.0,721.8619907589981
277.0,225.05068074993471
20.0,546.69712068504577
1057.0,851.15992105488658
566.0,323.81453980887159
1605.0,665.4723788884902
588.0,137.12340019307598
593.0,382.46752750699625
1179.0,610.08544176633632
1421.0,296.59259634699185
963.0,230.05591357421412
437.0,652.88841495570648
15.0,259.39289906309676
213.0,263.73107089782724
1756.0,644.09714564796377
1034.0,257.62836243447191
14.0,742.16935704463333
610.0,256.81774204051959
1138.0,748.00294449497812
1685.0,592.62404757080935
912.0,862.62887535603898
32.0,652.00625922020379
268.0,919.84741516542556
1824.0,692.89860340981613
1042.0,1042.1125027777352
108.0,632.55304098854788
1924.0,960.08435860987242
715.0,849.81000854268655
85.0,540.37982640867369
616.0,301.22923739182568
2063.0,914.32579423993559
995.0,640.2681747070709
2060.0,525.40657120696119
1704.0,823.19887245330835
2015.0,653.88310818379966
1025.0,651.52104304909153
148.0,775.12878182105499
160.0,113.97559099062093
2022.0,240.84889348812086
224.0,919.28778608636196
754.0,831.27194159346118
1031.0,366.47639036544399
1968.0,991.99197655359274
1402.0,274.23644531249874
1847.0,279.79710463301177
842.0,189.0359434303499
22.0,747.45436718776739
603.0,929.5106158762959
1194.0,294.64524793820709
739.0,281.90200463230599
1981.0,332.4134037945625
69.0,738.1464435623858
1147.0,646.27823384165708
1710.0,329.34435849373335
825.0,838.06293124097112
206.0,698.26476895825624
4.0,809.10321656246992
599.0,501.46940529078853
1049.0,124.24480728822503
1599.0,145.14240353837263
1320.0,570.4609637511993
1447.0,828.25502650292685
177.0,354.08334773062438
1289.0,586.91755568006363
11.0,224.00718126503557
1457.0,211.28484843335676
798.0,926.92216577840884
698.0,714.25582103557485
2062.0,867.32575672948417
1917.0,757.57142467349729
1184.0,843.52332202385162
138.0,724.00775249456763
484.0,391.65916614256565
1096.0,319.93036818535052
1458.0,288.13889931247036
1314.0,587.96880256650911
125.0,546.68682120341543
51.0,901.65329783671791
1668.0,473.02412659874517
1142.0,401.30253423682638
1699.0,565.9765803866386
245.0,823.28485162108097
1902.0,578.09013178446503
1688.0,753.11965547610157
1411.0,624.13460433470459
1262.0,596.6028730018711
1638.0,437.5363876874614
2107.0,454.47857586822107
1425.0,820.74129573959999
75.0,652.71849898275434
855.0,513.81219049575316
1187.0,711.07161712277195
110.0,1.5304792157068221
1548.0,908.59815676672213
1094.0,614.32828630724521
1673.0,726.10010635809488
604.0,849.14432353208497
12.0,483.30115120557616
880.0,509.24838892223687
210.0,819.25319035799237
1901.0,730.18677257316631
773.0,453.01295834833275
615.0,221.31184982127522
1765.0,310.68868569584947
1520.0,614.72252486128866
2069.0,95.874254065137094
1826.0,256.35657916494011
1253.0,506.7038650806503
1844.0,409.12080162335764
797.0,327.36856527448708
2121.0,875.72203715864066
820.0,572.51176784346853
364.0,592.91034415767786
612.0,745.12305105582629
1767.0,419.407836609713
2027.0,737.87308124651452
1141.0,539.8541593416245
1475.0,542.47059563071093
926.0,600.5204329654681
1707.0,431.1470846802618
2057.0,361.37291834831734
1791.0,274.91444730001615
3.0,342.069563469836
214.0,463.32109951982892
1573.0,1038.4463004473503
140.0,196.43096541775378
204.0,1020.2748931095558
1859.0,241.60283652412795
1019.0,596.47885379435843
1752.0,708.86590997746293
1171.0,426.26522973590073
2073.0,859.58576042293578
501.0,162.76535611729932
1011.0,462.44265473610903
1724.0,458.315201515826
1410.0,645.35039217358292
1768.0,617.12903440850539
766.0,331.62734417417624
232.0,642.45500222965995
1032.0,367.70846246617776
1575.0,669.98810170802983
577.0,281.79662494503702
1750.0,260.04234975819782
664.0,295.13039237498424
1291.0,682.7548178426722
435.0,969.08374488339416
935.0,608.63144068763268
53.0,551.97153627530724
1443.0,569.38963661040043
1613.0,392.02606161784234
1829.0,836.91662714850418
481.0,444.09413224613297
574.0,976.57237565454943
455.0,696.3526214910404
1628.0,749.86227349840647
1107.0,892.46187670923644
34.0,372.05434410604084
1002.0,662.89028316420001
1816.0,575.14533423737339
731.0,516.40365931497922
1454.0,262.32191078084679
226.0,594.30560269338184
1693.0,203.23804971096024
1228.0,922.37123933297505
1504.0,190.84497908045151
1279.0,544.36880761267184
737.0,733.70889044744501
1918.0,664.51179108944973
1157.0,735.69114935988978
170.0,186.85361350374001
531.0,1091.9231903443704
1043.0,890.60428868912254
1192.0,667.22715605097505
1551.0,611.07597727107714
1785.0,228.93677800299474
860.0,600.74751249138694
433.0,871.85751368216609
1948.0,565.66651186447689
1803.0,916.79424947100767
524.0,721.19769947603947
1438.0,425.81393412348768
508.0,764.19596956526186
1217.0,772.88420852579122
621.0,744.47324831355957
313.0,940.62421370389893
622.0,312.0315565120946
130.0,398.98252652944643
212.0,492.83948045644581
227.0,1026.1100766325151
1976.0,860.70014378311191
1807.0,1037.2818748741267
1251.0,912.04469245435439
521.0,785.5698979959086
443.0,784.59859204789029
680.0,308.81029031929307
768.0,310.24427693905614
573.0,449.4753515425877
1038.0,616.63199022212439
38.0,144.17710073125812
1097.0,307.58292125749392
1037.0,738.61395189000245
1998.0,909.40543997945849
1975.0,533.27297967882782
396.0,252.32506469542733
1769.0,307.03603413888857
84.0,703.6134629063888
1895.0,586.53758991521875
1089.0,685.00583625440242
1432.0,389.61739666394772
991.0,1159.722710594147
2004.0,868.91792429978091
1832.0,290.37613390851766
747.0,848.26045721851835
1051.0,736.93370460197514
1118.0,64.761628461240335
1304.0,342.62078400907484
2122.0,866.31648281575497
961.0,368.39812405993717
2095.0,551.69790091293203
113.0,242.53081797603292
897.0,275.11271363287267
1557.0,28.843127389657816
1694.0,592.31881653433459
1403.0,645.63626089776119
904.0,452.36627923064208
1927.0,107.48341250448335
1510.0,282.0245445770658
994.0,422.57566337666088
1932.0,825.23333535566246
1564.0,771.09092117248701
1313.0,556.89025684270894
457.0,495.40641392921043
1851.0,278.24784396133742
74.0,403.07954403664667
916.0,222.12558242728252
1056.0,661.06445368526124
884.0,603.24396877026481
1248.0,660.53693018551576
18.0,731.16407405439656
1786.0,312.93250002204536
1473.0,397.13686933912271
95.0,686.78123231286395
1396.0,777.01389819851897
1937.0,655.005608511074
1026.0,156.71642057219526
902.0,916.94711227951711
1532.0,525.71569172513227
1942.0,750.63509203719582
1120.0,519.17081751885542
106.0,441.83716815965357
1978.0,176.45143205287326
886.0,434.8641177726368
1797.0,691.90891359783313
1889.0,358.39289948415825
757.0,785.93900541440451
420.0,651.063356708475
2100.0,707.8473647774091
78.0,624.9113903296485
98.0,730.41211493434366
2096.0,710.06280004176949
917.0,656.36597967035414
1242.0,308.71277432736923
1990.0,571.41069841140529
1331.0,678.92506643256593
472.0,659.32888080487407
1770.0,605.70015586787713
1064.0,918.86897301444196
1714.0,521.86082538972357
1923.0,365.53837350258175
1727.0,611.58499629621497
735.0,518.21810641643515
1804.0,659.7709471735767
453.0,834.50482875114847
2074.0,762.71466963013495
1938.0,528.96998551827744
1238.0,466.36525601586806
1219.0,687.15765323475694
1893.0,573.26106347466316
1143.0,728.94518772743027
1153.0,722.77940873544492
2029.0,499.2064255893153
207.0,484.18322601973239
2031.0,748.11507232983661
1878.0,546.41150854278169
1639.0,513.35313774469194
424.0,689.23884543147153
864.0,238.53440223693937
605.0,322.38960481694187
1173.0,157.03767373187725
16.0,431.12441016016965
595.0,667.76183562552603
1480.0,806.36849293730961
1175.0,532.6985717069881
96.0,134.36039912053465
25.0,746.74183987343736
1174.0,216.89138344812895
1778.0,760.98048999559262
384.0,824.74990748500397
1541.0,727.81318283358587
1463.0,953.58250958517795
2078.0,664.27047835295741
156.0,546.83825695971234
1365.0,714.91998148880157
845.0,138.3920952330914
706.0,428.39899541940275
1592.0,906.69145791632661
1700.0,672.44788265797138
914.0,312.8085851465321
1680.0,887.18178068772011
246.0,644.51765000988121
419.0,657.07168173321816
907.0,861.46497635022399
1444.0,553.00199953412312
1702.0,492.67882305113346
103.0,453.48903563658922
480.0,374.77435794282343
1073.0,516.10693181336512
506.0,735.20947561649189
1577.0,762.48715447136556
571.0,521.64177827097433
1386.0,218.03027396518667
587.0,736.42408042935187
1208.0,918.35383372662488
1780.0,776.11376479539092
368.0,916.20500833692086
1835.0,270.30575726135748
1067.0,768.02971508422468
906.0,843.96856532483548
2053.0,288.81664708590569
1272.0,684.23475121265369
1200.0,62.380448935056933
942.0,674.30707615141182
231.0,548.04200638003283
727.0,674.56766159917822
1282.0,827.05738395669766
134.0,55.321998981455998
1774.0,502.90575391913308
936.0,210.7563934712484
1227.0,511.36559841315812
468.0,798.89161224281099
1295.0,685.93430380625296
147.0,960.64731937485647
1539.0,307.75900124882764
567.0,677.23294765342166
876.0,456.3932182446797
476.0,100.13421005335906
1446.0,595.5157243393237
1166.0,888.94945668851187
716.0,923.10240831992462
1036.0,451.79756125571765
1181.0,756.03582690193105
1964.0,619.8229789957519
432.0,526.63452507320505
769.0,824.1016905469229
1907.0,603.04648526467463
1994.0,590.01298448136265
1284.0,363.95210039112004
262.0,986.12590067235544
840.0,519.48831172259531
1001.0,667.78086258193264
559.0,324.8139054477179
1374.0,480.38576775459035
710.0,605.64752043287626
463.0,611.16470261421409
1461.0,454.89512216796339
451.0,814.44786908010133
1377.0,851.4964610270406
44.0,665.31792178648664
1865.0,603.85140622762981
1302.0,426.15310312675956
787.0,401.41803980013503
1958.0,686.53660668432565
1433.0,278.1005003714472
6.0,701.6113429442172
1876.0,616.15051599947731
1684.0,455.47942678926893
1125.0,364.99390872809204
1328.0,311.62067736178551
898.0,359.92924495761093
1611.0,539.06064081012926
586.0,477.58462032087266
2071.0,192.00460232091902
1307.0,660.49637312881123
877.0,443.28822252047809
1827.0,826.95663519472851
189.0,487.24448199177004
497.0,469.50444872048189
1397.0,856.66377608460346
23.0,70.314817391208848
13.0,630.48707014912407
225.0,381.48552559760873
1162.0,261.18937767583452
121.0,252.25498871082772
2124.0,1002.6850039298924
996.0,802.28575238220151
624.0,585.79186222489295
761.0,609.31025666165795
1841.0,629.51164477880479
870.0,544.42611731828345
2044.0,278.40351097102319
920.0,437.81384839541118
67.0,280.79299746610189
1563.0,250.47854013484209
1041.0,380.89416017939197
1631.0,655.95783789680991
82.0,565.21879206370056
1509.0,687.43574250512631
1701.0,616.75843139962285
216.0,270.37762833288957
1427.0,702.64304594016949
1519.0,733.34260190910129
1149.0,839.35589772846572
1296.0,575.7668987089985
1518.0,253.64747807675778
1585.0,113.77624109151296
1666.0,175.38666919446578
1523.0,517.8669999209626
118.0,516.90749401125686
1177.0,778.64565004740496
1528.0,819.2037256850133
1312.0,3.6521739222523828
218.0,559.70794934387368
418.0,673.67337587254895
1010.0,1122.1213318361984
570.0,496.5997978124426
1076.0,495.75749054147201
164.0,433.83420904109732
921.0,288.98481781922561
919.0,439.08471429576377
712.0,935.34019748059177
1922.0,787.99080035810834
2024.0,734.87098046938638
1033.0,481.90170930114391
856.0,167.85566506477835
1945.0,967.38523558748932
1353.0,707.09159493443133
30.0,949.85714553624859
987.0,563.15090205644867
1225.0,750.66658899858271
1222.0,771.48304110296692
2001.0,797.65988544093068
865.0,449.71101653608281
1806.0,751.57750527184771
629.0,444.98488197450479
1305.0,437.01263885080812
1333.0,411.58214209134502
361.0,381.79511432408304
1811.0,528.52845479878306
873.0,526.55894549380832
1801.0,863.6820584604086
1467.0,345.69802170872822
254.0,878.12612027880436
1906.0,565.04531773749432
1092.0,748.5877024004277
1372.0,370.77647888559341
1836.0,772.39643544075773
114.0,351.13823322047335
1220.0,760.70378496369131
2104.0,812.06866845209811
2126.0,604.06826267926999
352.0,497.40156446708238
564.0,422.4042773646778
1535.0,392.36492276791688
1855.0,916.44976660745249
1751.0,600.69652165335856
1652.0,31.657673982964738
1398.0,545.06942116198388
1303.0,442.98859251681
810.0,848.92271016454799
1131.0,690.47072225333682
482.0,527.76533595813498
763.0,600.55703184071183
464.0,839.72511597096559
430.0,386.79162272543772
60.0,678.54208663422503
759.0,189.99427580843295
861.0,760.62439901196831
105.0,295.39431667113206
550.0,562.07629793495971
1973.0,419.92201689536739
1550.0,379.20492299886621
1373.0,914.62938030428006
1465.0,296.98446082540437
2038.0,415.70565991569373
429.0,520.29368306650167
1840.0,1131.2288393676374
1725.0,709.71354514043639
1853.0,296.38135044834792
456.0,695.6239427086665
562.0,697.35436675426251
343.0,240.38770903765305
1368.0,645.19405571394998
927.0,426.78136501337929
1723.0,542.152615815692
286.0,572.02130945870397
1556.0,596.75658301578471
1696.0,790.3360237895597
2084.0,198.14018939517157
1154.0,706.21911897982352
719.0,781.08161095185665
2006.0,479.20876785755632
1255.0,272.89086758900243
117.0,448.15142720869255
55.0,321.15017810941964
1544.0,236.03618953020521
1445.0,431.06345278192578
1367.0,222.86077138741874
208.0,639.03245276168684
496.0,407.98291477325921
720.0,183.76749535575115
338.0,831.36090885387341
1825.0,350.68312256161749
980.0,294.24238501517118
425.0,686.18181636995826
1068.0,244.76264420062779
1009.0,922.14087771991296
1308.0,280.85537975472181
1732.0,314.29054925905382
1649.0,1234.9094171238444
516.0,559.63939667163709
2046.0,447.21160115213399
499.0,127.80298765152247
695.0,240.47485720308498
470.0,472.73418437010912
967.0,493.15496330297327
1062.0,822.22560870045959
519.0,229.83931474481977
722.0,396.27694711016238
1223.0,1080.488682754881
561.0,280.65292635601958
1960.0,642.39675948069248
908.0,289.76892475128159
1337.0,548.79914755559673
1903.0,858.61684734002154
1213.0,613.25795921994109
1484.0,441.46664530649082
1715.0,873.0797303473131
267.0,196.72479098600277
1466.0,157.16551829471649
932.0,592.96785916463682
1063.0,608.63051237854449
176.0,328.73613772328065
1336.0,235.73627877274654
242.0,556.40530036855284
9.0,842.96498937936997
601.0,704.79680410472338
1215.0,488.10027488684932
2064.0,821.38458180733119
978.0,118.00824051659058
1339.0,568.96954611824492
1341.0,654.74930470153515
1430.0,738.95078357018394
351.0,325.44068024692706
448.0,183.30029262784777
560.0,374.91194321723367
1737.0,833.26274225893371
1527.0,580.65263129891071
1716.0,191.19254016194631
753.0,819.47280233037372
717.0,1077.7408489807017
1726.0,662.27278396733084
1293.0,736.72426236075057
137.0,722.0531709744937
1191.0,224.60906218286985
1299.0,722.76409574364698
513.0,386.42816833027894
1030.0,638.43591691454549
1838.0,109.23933293959766
752.0,653.31851471988421
625.0,376.15098526241457
1250.0,838.00782409159933
1543.0,411.465662832867
1451.0,768.5943150747737
319.0,194.95038909727404
1944.0,575.18490512775986
1362.0,197.33690449895684
1846.0,557.01876704042058
552.0,450.21939347280204
1814.0,454.91369516256788
2005.0,263.47768865200788
1610.0,219.13292806127185
623.0,695.94875661459764
431.0,294.8164092717858
1910.0,337.28140995578843
1921.0,953.10253560769456
1828.0,653.44771530868979
1866.0,236.57744305179401
835.0,766.05614601082391
341.0,1025.8147036247808
721.0,833.9614980800452
1180.0,960.24973847900503
1936.0,195.99294656757303
1974.0,750.15104435625824
155.0,460.76259679894241
522.0,423.87597755138512
188.0,554.73945681784085
1232.0,590.35423159168261
1290.0,236.56621616775098
211.0,302.71634856066379
584.0,380.99682006042013
1334.0,478.07566027321775
1850.0,2.5913265689796026
1498.0,760.23399468124785
1197.0,400.86549566613382
2061.0,821.40739321611818
2056.0,971.74765563510596
1325.0,126.8439661331153
1887.0,575.62875938494585
583.0,397.50385240750569
502.0,681.03298426195454
1388.0,818.53795721117126
1830.0,537.3338869198883
565.0,234.7724492357477
1558.0,391.3551858203104
734.0,377.0680744742458
220.0,910.02787737540143
1426.0,158.06981583896908
275.0,563.86841673014408
704.0,388.86180099733917
365.0,539.05366799373894
765.0,240.94195804705834
1904.0,301.64578538567469
1644.0,817.725718454755
495.0,849.56582617911101
1619.0,420.09836383900745
1078.0,27.147746146937926
713.0,516.83703641602131
1186.0,822.8073946833216
436.0,827.52501595170224
844.0,1140.2592134680231
548.0,935.72570892258148
421.0,562.40153109860933
1066.0,673.88838032510625
1086.0,656.24199813351424
1389.0,327.90784122763762
327.0,911.91543640718828
187.0,264.72810870646475
1661.0,755.35755312381457
1243.0,659.20630891638655
857.0,498.2114550114681
882.0,338.8610679317365
709.0,928.59242396462832
1258.0,848.65198255737369
1085.0,836.50511065703597
1084.0,474.18238394872276
2085.0,878.41945547040098
674.0,199.98831090681631
998.0,624.46725611371073
875.0,772.6132861963481
1486.0,282.12012361182582
1216.0,234.59743773022529
1230.0,412.066691092155
1970.0,416.00289990258051
1821.0,723.83798245208061
1114.0,387.97386246755912
903.0,947.49159864874662
1899.0,580.09763921550871
1861.0,470.65303364784518
1449.0,677.00162875913713
1915.0,586.15344082650518
374.0,635.9762580764351
1897.0,568.85228312707579
2048.0,640.64490767161817
29.0,857.89826772536412
2065.0,781.79113609756541
1705.0,505.36747675377637
2066.0,382.64801374431994
1881.0,593.86081202049445
2119.0,568.40015896301952
1488.0,591.69217688670153
656.0,336.80224515878979
1799.0,883.47372291737349
1301.0,176.71250783382413
1369.0,142.2276481936226
287.0,412.21725841859887
471.0,542.32587815786349
2002.0,753.84715317239602
215.0,298.22141787817657
269.0,188.28145274186167
1493.0,906.73239974206774
1102.0,408.18255065369505
1093.0,239.22229657496962
2019.0,276.50052165285177
1183.0,809.55123654440195
1176.0,826.2592248476941
1833.0,608.02982344374095
1877.0,874.26600369810478
553.0,153.57172855499269
732.0,650.6874748837032
663.0,518.30304575284936
618.0,604.84608432387961
1029.0,477.01091628006321
955.0,767.1122582591878
510.0,778.51408112300317
1081.0,749.18119033340361
728.0,185.01435170852366
776.0,1128.4387201058223
555.0,562.54529009041482
1269.0,475.19640159804823
1996.0,128.38827042195808
1574.0,302.38819141345812
1739.0,700.28118758291703
654.0,792.75286573111191
671.0,444.52111068523783
535.0,137.50695714350064
968.0,375.72933851108473
651.0,154.38118104753849
600.0,375.64526963165554
1288.0,752.42030639426594
1757.0,126.74326283362443
678.0,63.58133517461431
2097.0,153.00359095326036
649.0,733.98342563405595
777.0,485.03785033810084
1456.0,281.19284633526814
1046.0,591.89112989519845
928.0,850.51464094356675
1940.0,125.90718146993507
953.0,817.31942165593944
1862.0,491.60755477465591
1612.0,313.7481524085938
1568.0,939.52237903180367
1214.0,269.66798201486637
1116.0,494.66745685212499
2030.0,194.782827028805
2011.0,625.94442949243546
983.0,910.81119552712482
2035.0,565.6528727779986
285.0,485.28867454768215
2102.0,349.7213384307513
264.0,810.48741870293065
2094.0,694.62315914924613
699.0,225.34250443629912
661.0,443.17409967688917
1383.0,780.10801942417993
1311.0,598.40601632435857
1522.0,477.58967862539868
1997.0,225.44747965726725
974.0,460.78169300122482
2098.0,477.74870805641882
801.0,257.73621379187892
389.0,192.96172605072508
1627.0,191.76981052345474
2028.0,850.24550351391485
1317.0,548.99315230841034
1330.0,448.27852250621351
400.0,790.46282036506136
1617.0,321.97209981298329
116.0,883.46415180029271
642.0,438.95205878299004
883.0,377.50114040848138
1071.0,629.25413579627946
2023.0,501.56375763368453
1845.0,766.88884785036146
1930.0,366.51647053791487
2033.0,598.33967844382732
2041.0,540.91190812845093
1382.0,557.95491003285883
959.0,874.69004397890262
900.0,559.55921824540974
1872.0,277.37875404906174
954.0,204.26139648840527
1361.0,548.19462329930866
1738.0,546.61340933819758
803.0,602.82083122157337
1891.0,722.18129730703527
1549.0,672.93771653554234
382.0,649.96537251857967
1241.0,485.0991066579885
525.0,904.57257195319937
383.0,148.31014423537144
348.0,404.72950995812442
1105.0,383.57114416867915
1669.0,164.14088558977215
1072.0,141.52661362426127
408.0,741.53255718289199
371.0,384.7481069880688
1429.0,540.72709528972314
551.0,149.395012596562
657.0,485.60654654232479
376.0,292.85260655278302
2110.0,621.74145862886542
1196.0,614.30890155747784
1712.0,453.19973204136716
1091.0,490.74313628184865
1538.0,551.43350996952927
2034.0,78.497540150054249
390.0,905.06242209603272
1654.0,566.73443567588504
949.0,748.06892550777218
1659.0,644.43127303810638
270.0,618.39997249928194
378.0,637.35439597517518
1789.0,653.40040040175302
1545.0,651.34158731674188
1949.0,190.85740025886167
634.0,764.22526194437796
136.0,446.49262879480364
1244.0,404.81421923093376
667.0,695.40820680472893
1744.0,317.68056392294091
241.0,1115.7220573145892
1925.0,292.82623836071701
329.0,662.90466308368616
575.0,579.91512314999795
1416.0,730.87993221210888
